"idBank";"Dernière mise à jour";"Périodicité";"Puissance";"IDBANK pour sdmx";"Correction";"Activité";"Indicateur";"Unité";"﻿Base de l'indice";"Nature";"Zone géographique"
"010774681";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Corrigé des variations saisonnières et du nombre de jours ouvrables";"75.0 - Activités vétérinaires";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774634";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Corrigé des variations saisonnières et du nombre de jours ouvrables";"77.1 - Location et location-bail de véhicules automobiles";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775020";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Corrigé des variations saisonnières et du nombre de jours ouvrables";"77.2 - Location et location-bail de biens personnels et domestiques";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775339";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Corrigé des variations saisonnières et du nombre de jours ouvrables";"77.3 - Location et location-bail d'autres machines, équipements et biens";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774848";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Corrigé des variations saisonnières et du nombre de jours ouvrables";"77.4 - Location-bail de propriété intellectuelle et de produits similaires, à l'exception des oeuvres soumises à copyright";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774639";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Corrigé des variations saisonnières et du nombre de jours ouvrables";"78.1 - Activités des agences de placement de main-d'oeuvre";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774597";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Corrigé des variations saisonnières et du nombre de jours ouvrables";"78.2 - Activités des agences de travail temporaire";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775443";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Corrigé des variations saisonnières et du nombre de jours ouvrables";"78.3 - Autre mise à disposition de ressources humaines";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775387";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Corrigé des variations saisonnières et du nombre de jours ouvrables";"79.1 - Activités des agences de voyage et voyagistes";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775143";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Corrigé des variations saisonnières et du nombre de jours ouvrables";"79.9 - Autres services de réservation et activités connexes";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775235";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Corrigé des variations saisonnières et du nombre de jours ouvrables";"80.1 - Activités de sécurité privée";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775187";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Corrigé des variations saisonnières et du nombre de jours ouvrables";"80.2 - Activités liées aux systèmes de sécurité";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775275";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Corrigé des variations saisonnières et du nombre de jours ouvrables";"80.3 - Activités d'enquête";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774454";"29/03/2024 08:45";"Mensuelle";"0";"BDM_EUR";"Corrigé des variations saisonnières et du nombre de jours ouvrables";"81.1 - Activités combinées de soutien lié aux bâtiments";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774432";"29/03/2024 08:45";"Mensuelle";"0";"BDM_EUR";"Corrigé des variations saisonnières et du nombre de jours ouvrables";"81.2 - Activités de nettoyage";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774334";"29/03/2024 08:45";"Mensuelle";"0";"BDM_EUR";"Corrigé des variations saisonnières et du nombre de jours ouvrables";"81.3 - Services d'aménagement paysager";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774855";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Corrigé des variations saisonnières et du nombre de jours ouvrables";"82.1 - Activités administratives";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774865";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Corrigé des variations saisonnières et du nombre de jours ouvrables";"82.2 - Activités de centres d'appels";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775371";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Corrigé des variations saisonnières et du nombre de jours ouvrables";"82.3 - Organisation de salons professionnels et congrès";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775103";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Corrigé des variations saisonnières et du nombre de jours ouvrables";"82.9 - Activités de soutien aux entreprises n.c.a.";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774861";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Corrigé des variations saisonnières et du nombre de jours ouvrables";"90.0 - Activités créatives, artistiques et de spectacle";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775184";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Corrigé des variations saisonnières et du nombre de jours ouvrables";"91.0 - Bibliothèques, archives, musées et autres activités culturelles";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774422";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Corrigé des variations saisonnières et du nombre de jours ouvrables";"92.0 - Organisation de jeux de hasard et d'argent";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774685";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Corrigé des variations saisonnières et du nombre de jours ouvrables";"93.1 - Activités liées au sport";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775449";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Corrigé des variations saisonnières et du nombre de jours ouvrables";"93.2 - Activités récréatives et de loisirs";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775065";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Corrigé des variations saisonnières et du nombre de jours ouvrables";"95.1 - Réparation d'ordinateurs et d'équipements de communication";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775281";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Corrigé des variations saisonnières et du nombre de jours ouvrables";"95.2 - Réparation de biens personnels et domestiques";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774777";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Corrigé des variations saisonnières et du nombre de jours ouvrables";"96.0 - Autres services personnels";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774548";"29/03/2024 08:45";"Mensuelle";"0";"BDM_EUR";"Corrigé des variations saisonnières et du nombre de jours ouvrables";"Transports et entreposage (H)";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775276";"29/03/2024 08:45";"Mensuelle";"0";"BDM_EUR";"Corrigé des variations saisonnières et du nombre de jours ouvrables";"Hébergement et restauration (I)";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774585";"29/03/2024 08:45";"Mensuelle";"0";"BDM_EUR";"Corrigé des variations saisonnières et du nombre de jours ouvrables";"Information et communication (J)";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774588";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Corrigé des variations saisonnières et du nombre de jours ouvrables";"Activités immobilières (L)";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775079";"29/03/2024 08:45";"Mensuelle";"0";"BDM_EUR";"Corrigé des variations saisonnières et du nombre de jours ouvrables";"Activités spécialisées scientifiques et techniques (M)";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774623";"29/03/2024 08:45";"Mensuelle";"0";"BDM_EUR";"Corrigé des variations saisonnières et du nombre de jours ouvrables";"Activités de services administratifs et de soutien (N)";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774716";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Corrigé des variations saisonnières et du nombre de jours ouvrables";"Arts, spectacles et activités récréatives (R)";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774646";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Corrigé des variations saisonnières et du nombre de jours ouvrables";"Autres activités de services (S)";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774384";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"Services de soutien aux entreprises (M et N)";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775385";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"Ensemble des services (NAF rév. 2, H+I+J+L+M+N+R+S)";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774652";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"Services divers à la personne, hors activités des organisations associatives (R+S, hors 94)";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774458";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"49.10 - Transport ferroviaire interurbain de voyageurs";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774462";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"49.20 - Transports ferroviaires de fret";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775397";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"49.31 - Transports urbains et suburbains de voyageurs";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775386";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"49.32 - Transports de voyageurs par taxis";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774354";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"49.39 - Autres transports terrestres de voyageurs n.c.a.";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775354";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"49.41 - Transports routiers de fret";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775142";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"49.42 - Services de déménagement";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774996";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"49.50 - Transports par conduites";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774508";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"50.10 - Transports maritimes et côtiers de passagers";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775407";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"50.30 - Transports fluviaux de passagers";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774333";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"51.10 - Transports aériens de passagers";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774943";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"52.10 - Entreposage et stockage";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774838";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"52.21 - Services auxiliaires des transports terrestres";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774583";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"52.22 - Services auxiliaires des transports par eau";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774920";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"52.23 - Services auxiliaires des transports aériens";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775124";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"52.24 - Manutention";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774727";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"52.29 - Autres services auxiliaires des transports";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774362";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"53.10 - Activités de poste dans le cadre d'une obligation de service universel";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774670";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"53.20 - Autres activités de poste et de courrier";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775451";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"55.10 - Hôtels et hébergement similaire";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775188";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"55.20 - Hébergement touristique et autre hébergement de courte durée";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774886";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"55.30 - Terrains de camping et parcs pour caravanes ou véhicules de loisirs";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774767";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"55.90 - Autres hébergements";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774619";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"56.10 - Restaurants et services de restauration mobile";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775436";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"56.21 - Services des traiteurs";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774598";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"56.29 - Autres services de restauration";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775375";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"56.30 - Débits de boissons";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775058";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"58.11 - Édition de livres";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774345";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"58.13 - Édition de journaux";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774958";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"58.14 - Édition de revues et périodiques";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775025";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"58.19 - Autres activités d'édition";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775293";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"58.21 - Édition de jeux électroniques";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775405";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"58.29 - Édition d'autres logiciels";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774451";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"59.11 - Production de films cinématographiques, de vidéo et de programmes de télévision";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775278";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"59.12 - Postproduction de films cinématographiques, de vidéo et de programmes de télévision";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774528";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"59.13 - Distribution de films cinématographiques, de vidéo et de programmes de télévision";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775112";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"59.14 - Projection de films cinématographiques";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775168";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"59.20 - Enregistrement sonore et édition musicale";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775171";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"60.10 - Édition et diffusion de programmes radio";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775194";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"60.20 - Programmation de télévision et télédiffusion";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774773";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"61.10 - Télécommunications filaires";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775410";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"61.20 - Télécommunications sans fil";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775099";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"61.30 - Télécommunications par satellite";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774537";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"61.90 - Autres activités de télécommunication";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774817";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"62.01 - Programmation informatique";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775256";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"62.02 - Conseil informatique";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775209";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"62.03 - Gestion d'installations informatiques";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775095";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"62.09 - Autres activités informatiques";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775111";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"63.11 - Traitement de données, hébergement et activités connexes";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775265";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"63.12 - Portails Internet";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774914";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"63.91 - Activités des agences de presse";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775372";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"63.99 - Autres services d'information n.c.a.";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775284";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"68.10 - Activités des marchands de biens immobiliers";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774439";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"68.20 - Location et exploitation de biens immobiliers propres ou loués";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774745";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"68.31 - Agences immobilières";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774593";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"68.32 - Administration de biens immobiliers";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775051";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"69.10 - Activités juridiques";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775394";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"69.20 - Activités comptables";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774615";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"70.10 - Activités des sièges sociaux";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774419";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"70.21 - Conseil en relations publiques et communication";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774723";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"70.22 - Conseil pour les affaires et autres conseils de gestion";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774369";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"71.11 - Activités d'architecture";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775346";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"71.12 - Activités d'ingénierie";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775167";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"71.20 - Activités de contrôle et analyses techniques";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775319";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"72.11 - Recherche-développement en biotechnologie";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775114";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"72.19 - Recherche-développement en autres sciences physiques et naturelles";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775261";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"72.20 - Recherche-développement en sciences humaines et sociales";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775475";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"73.11 - Activités des agences de publicité";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775479";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"73.12 - Régie publicitaire de médias";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775351";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"73.20 - Études de marché et sondages";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774579";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"74.10 - Activités spécialisées de design";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774686";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"74.20 - Activités photographiques";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775292";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"74.30 - Traduction et interprétation";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774913";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"74.90 - Autres activités spécialisées, scientifiques et techniques n.c.a.";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774808";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"75.00 - Activités vétérinaires";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774544";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"77.11 - Location et location-bail de voitures et de véhicules automobiles légers";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775047";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"77.12 - Location et location-bail de camions";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775413";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"77.21 - Location et location-bail d'articles de loisirs et de sport";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774921";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"77.22 - Location de vidéocassettes et disques vidéo";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774347";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"77.29 - Location et location-bail d'autres biens personnels et domestiques";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774899";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"77.31 - Location et location-bail de machines et équipements agricoles";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774480";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"77.32 - Location et location-bail de machines et équipements pour la construction";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774975";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"77.33 - Location et location-bail de machines de bureau et de matériel informatique";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774710";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"77.34 - Location et location-bail de matériels de transport par eau";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774404";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"77.35 - Location et location-bail de matériels de transport aérien";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774827";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"77.39 - Location et location-bail d'autres machines, équipements et biens matériels n.c.a.";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774453";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"77.40 - Location-bail de propriété intellectuelle et de produits similaires, à l'exception des oeuvres soumises à copyright";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
